country,date,sector,mtco2
Italy,09/07/2020,Industry,0.16384165
Italy,10/07/2020,Industry,0.15782412
Italy,11/07/2020,Industry,0.11456039
Italy,12/07/2020,Industry,0.08358449
Italy,13/07/2020,Industry,0.12038759
Italy,14/07/2020,Industry,0.14001355
Italy,15/07/2020,Industry,0.15360487
Italy,16/07/2020,Industry,0.15323964
Italy,17/07/2020,Industry,0.15493553
Italy,18/07/2020,Industry,0.11250363
Italy,19/07/2020,Industry,0.09176385
Italy,20/07/2020,Industry,0.13987928
Italy,21/07/2020,Industry,0.15379319
Italy,22/07/2020,Industry,0.15452734
Italy,23/07/2020,Industry,0.15626586
Italy,24/07/2020,Industry,0.14829093
Italy,25/07/2020,Industry,0.10733807
Italy,26/07/2020,Industry,0.09060842
Italy,27/07/2020,Industry,0.14677161
Italy,28/07/2020,Industry,0.15662505
Italy,29/07/2020,Industry,0.16672017
Italy,30/07/2020,Industry,0.17650815
Italy,31/07/2020,Industry,0.17584584
Italy,01/08/2020,Industry,0.15669018
Italy,02/08/2020,Industry,0.12809067
Italy,03/08/2020,Industry,0.16392223
Italy,04/08/2020,Industry,0.15100652
Italy,05/08/2020,Industry,0.14173124
Italy,06/08/2020,Industry,0.14207092
Italy,07/08/2020,Industry,0.13844371
Italy,08/08/2020,Industry,0.11503411
Italy,09/08/2020,Industry,0.09698536
Italy,10/08/2020,Industry,0.13877459
Italy,11/08/2020,Industry,0.15571992
Italy,12/08/2020,Industry,0.1556106
Italy,13/08/2020,Industry,0.15479917
Italy,14/08/2020,Industry,0.15076662
Italy,15/08/2020,Industry,0.12441247
Italy,16/08/2020,Industry,0.11885207
Italy,17/08/2020,Industry,0.14792956
Italy,18/08/2020,Industry,0.1475741
Italy,19/08/2020,Industry,0.15231684
Italy,20/08/2020,Industry,0.15592021
Italy,21/08/2020,Industry,0.14725312
Italy,22/08/2020,Industry,0.12882213
Italy,23/08/2020,Industry,0.11379716
Italy,24/08/2020,Industry,0.16403044
Italy,25/08/2020,Industry,0.16860774
Italy,26/08/2020,Industry,0.17526717
Italy,27/08/2020,Industry,0.18749177
Italy,28/08/2020,Industry,0.18147136
Italy,29/08/2020,Industry,0.12932469
Italy,30/08/2020,Industry,0.10940107
Italy,31/08/2020,Industry,0.16704468
Italy,01/09/2020,Industry,0.16026411
Italy,02/09/2020,Industry,0.17077453
Italy,03/09/2020,Industry,0.15410203
Italy,04/09/2020,Industry,0.14194539
Italy,05/09/2020,Industry,0.10099793
Italy,06/09/2020,Industry,0.09607146
Italy,07/09/2020,Industry,0.15551904
Italy,08/09/2020,Industry,0.15412611
Italy,09/09/2020,Industry,0.15871893
Italy,10/09/2020,Industry,0.16512073
Italy,11/09/2020,Industry,0.15349102
Italy,12/09/2020,Industry,0.12110461
Italy,13/09/2020,Industry,0.09672554
Italy,14/09/2020,Industry,0.15446926
Italy,15/09/2020,Industry,0.17786296
Italy,16/09/2020,Industry,0.17646969
Italy,17/09/2020,Industry,0.15748773
Italy,18/09/2020,Industry,0.15461472
Italy,19/09/2020,Industry,0.13254749
Italy,20/09/2020,Industry,0.12074112
Italy,21/09/2020,Industry,0.17053615
Italy,22/09/2020,Industry,0.17533479
Italy,23/09/2020,Industry,0.16489728
Italy,24/09/2020,Industry,0.15569842
Italy,25/09/2020,Industry,0.12715919
Italy,26/09/2020,Industry,0.07982824
Italy,27/09/2020,Industry,0.07466611
Italy,28/09/2020,Industry,0.12737553
Italy,29/09/2020,Industry,0.1522588
Italy,30/09/2020,Industry,0.15536714
Italy,01/10/2020,Industry,0.18507814
Italy,02/10/2020,Industry,0.15870359
Italy,03/10/2020,Industry,0.09336223
Italy,04/10/2020,Industry,0.07844476
Italy,05/10/2020,Industry,0.13364337
Italy,06/10/2020,Industry,0.14213232
Italy,07/10/2020,Industry,0.14430824
Italy,08/10/2020,Industry,0.12504727
Italy,09/10/2020,Industry,0.14439256
Italy,10/10/2020,Industry,0.12227587
Italy,11/10/2020,Industry,0.09854975
Italy,12/10/2020,Industry,0.16300361
Italy,13/10/2020,Industry,0.16256931
Italy,14/10/2020,Industry,0.15021946
Italy,15/10/2020,Industry,0.15574205
Italy,16/10/2020,Industry,0.15458317
Italy,17/10/2020,Industry,0.12480486
Italy,18/10/2020,Industry,0.11205277
Italy,19/10/2020,Industry,0.17056555
Italy,20/10/2020,Industry,0.17543689
Italy,21/10/2020,Industry,0.16497622
Italy,22/10/2020,Industry,0.17440756
Italy,23/10/2020,Industry,0.17350908
Italy,24/10/2020,Industry,0.10905698
Italy,25/10/2020,Industry,0.09482456
Italy,26/10/2020,Industry,0.13145779
Italy,27/10/2020,Industry,0.15050578
Italy,28/10/2020,Industry,0.13442591
Italy,29/10/2020,Industry,0.15313972
Italy,30/10/2020,Industry,0.16245513
Italy,31/10/2020,Industry,0.11118196
Italy,01/11/2020,Industry,0.08448707
Italy,02/11/2020,Industry,0.13366078
Italy,03/11/2020,Industry,0.14925974
Italy,04/11/2020,Industry,0.1519352
Italy,05/11/2020,Industry,0.13436541
Italy,06/11/2020,Industry,0.12339188
Italy,07/11/2020,Industry,0.11455652
Italy,08/11/2020,Industry,0.09562718
Italy,09/11/2020,Industry,0.13951675
Italy,10/11/2020,Industry,0.15064243
Italy,11/11/2020,Industry,0.15845064
Italy,12/11/2020,Industry,0.16123917
Italy,13/11/2020,Industry,0.16235019
Italy,14/11/2020,Industry,0.13309313
Italy,15/11/2020,Industry,0.11525659
Italy,16/11/2020,Industry,0.14950865
Italy,17/11/2020,Industry,0.13926366
Italy,18/11/2020,Industry,0.14997006
Italy,19/11/2020,Industry,0.16013727
Italy,20/11/2020,Industry,0.15414812
Italy,21/11/2020,Industry,0.11347738
Italy,22/11/2020,Industry,0.10984496
Italy,23/11/2020,Industry,0.16169185
Italy,24/11/2020,Industry,0.17333814
Italy,25/11/2020,Industry,0.17573698
Italy,26/11/2020,Industry,0.18000042
Italy,27/11/2020,Industry,0.17789868
Italy,28/11/2020,Industry,0.14804627
Italy,29/11/2020,Industry,0.12751985
Italy,30/11/2020,Industry,0.17500617
Italy,01/12/2020,Industry,0.17571044
Italy,02/12/2020,Industry,0.17979413
Italy,03/12/2020,Industry,0.17996815
Italy,04/12/2020,Industry,0.16078127
Italy,05/12/2020,Industry,0.11106096
Italy,06/12/2020,Industry,0.10122213
Italy,07/12/2020,Industry,0.14303989
Italy,08/12/2020,Industry,0.14237269
Italy,09/12/2020,Industry,0.17352036
Italy,10/12/2020,Industry,0.1772168
Italy,11/12/2020,Industry,0.16870757
Italy,12/12/2020,Industry,0.13802934
Italy,13/12/2020,Industry,0.09853475
Italy,14/12/2020,Industry,0.13519373
Italy,15/12/2020,Industry,0.16804862
Italy,16/12/2020,Industry,0.17136365
Italy,17/12/2020,Industry,0.17435884
Italy,18/12/2020,Industry,0.17092103
Italy,19/12/2020,Industry,0.13377644
Italy,20/12/2020,Industry,0.11288923
Italy,21/12/2020,Industry,0.15696962
Italy,22/12/2020,Industry,0.15085991
Italy,23/12/2020,Industry,0.13176245
Italy,24/12/2020,Industry,0.07893896
Italy,25/12/2020,Industry,0.0891389
Italy,26/12/2020,Industry,0.09687191
Italy,27/12/2020,Industry,0.07311312
Italy,28/12/2020,Industry,0.09552618
Italy,29/12/2020,Industry,0.11162533
Italy,30/12/2020,Industry,0.1012947
Italy,31/12/2020,Industry,0.09824999
Spain,01/01/2019,Industry,0.1167611
Spain,02/01/2019,Industry,0.13345066
Spain,03/01/2019,Industry,0.1718662
Spain,04/01/2019,Industry,0.2019008
Spain,05/01/2019,Industry,0.15758938
Spain,06/01/2019,Industry,0.11956072
Spain,07/01/2019,Industry,0.16769699
Spain,08/01/2019,Industry,0.18995209
Spain,09/01/2019,Industry,0.17025839
Spain,10/01/2019,Industry,0.16964859
Spain,11/01/2019,Industry,0.18262922
Spain,12/01/2019,Industry,0.1456512
Spain,13/01/2019,Industry,0.13801787
Spain,14/01/2019,Industry,0.20139097
Spain,15/01/2019,Industry,0.24333217
Spain,16/01/2019,Industry,0.24492654
Spain,17/01/2019,Industry,0.22744403
Spain,18/01/2019,Industry,0.241014
Spain,19/01/2019,Industry,0.18522569
Spain,20/01/2019,Industry,0.15040566
Spain,21/01/2019,Industry,0.20765795
Spain,22/01/2019,Industry,0.201588
Spain,23/01/2019,Industry,0.13851308
Spain,24/01/2019,Industry,0.16897213
Spain,25/01/2019,Industry,0.17961997
Spain,26/01/2019,Industry,0.14561729
Spain,27/01/2019,Industry,0.0754928
Spain,28/01/2019,Industry,0.11143841
Spain,29/01/2019,Industry,0.14133899
Spain,30/01/2019,Industry,0.14513332
Spain,31/01/2019,Industry,0.10450105
Spain,01/02/2019,Industry,0.11764615
Spain,02/02/2019,Industry,0.10346577
Spain,03/02/2019,Industry,0.11984796
Spain,04/02/2019,Industry,0.2270768
Spain,05/02/2019,Industry,0.25275256
Spain,06/02/2019,Industry,0.25015964
Spain,07/02/2019,Industry,0.22662608
Spain,08/02/2019,Industry,0.2017759
Spain,09/02/2019,Industry,0.13730521
Spain,10/02/2019,Industry,0.09728295
Spain,11/02/2019,Industry,0.19443293
Spain,12/02/2019,Industry,0.22567149
Spain,13/02/2019,Industry,0.23264677
Spain,14/02/2019,Industry,0.19262895
Spain,15/02/2019,Industry,0.2030849
Spain,16/02/2019,Industry,0.13711415
Spain,17/02/2019,Industry,0.11856206
Spain,18/02/2019,Industry,0.20479614
Spain,19/02/2019,Industry,0.24899324
Spain,20/02/2019,Industry,0.24010396
Spain,21/02/2019,Industry,0.21445299
Spain,22/02/2019,Industry,0.19442231
Spain,23/02/2019,Industry,0.15900135
Spain,24/02/2019,Industry,0.1483943
Spain,25/02/2019,Industry,0.19766171
Spain,26/02/2019,Industry,0.18320839
Spain,27/02/2019,Industry,0.17844809
Spain,28/02/2019,Industry,0.18063138
Spain,01/03/2019,Industry,0.22307962
Spain,02/03/2019,Industry,0.15214133
Spain,03/03/2019,Industry,0.12444751
Spain,04/03/2019,Industry,0.14354449
Spain,05/03/2019,Industry,0.16938069
Spain,06/03/2019,Industry,0.1209978
Spain,07/03/2019,Industry,0.18157661
Spain,08/03/2019,Industry,0.21672496
Spain,09/03/2019,Industry,0.16782259
Spain,10/03/2019,Industry,0.1360596
Spain,11/03/2019,Industry,0.19012829
Spain,12/03/2019,Industry,0.17530102
Spain,13/03/2019,Industry,0.13437107
Spain,14/03/2019,Industry,0.18556042
Spain,15/03/2019,Industry,0.20462063
Spain,16/03/2019,Industry,0.15340743
Spain,17/03/2019,Industry,0.11633452
Spain,18/03/2019,Industry,0.1604886
Spain,19/03/2019,Industry,0.14322039
Spain,20/03/2019,Industry,0.17174078
Spain,21/03/2019,Industry,0.19997989
Spain,22/03/2019,Industry,0.20632585
Spain,23/03/2019,Industry,0.17679605
Spain,24/03/2019,Industry,0.14417099
Spain,25/03/2019,Industry,0.1397756
Spain,26/03/2019,Industry,0.11448091
Spain,27/03/2019,Industry,0.14664964
Spain,28/03/2019,Industry,0.18756861
Spain,29/03/2019,Industry,0.20296944
Spain,30/03/2019,Industry,0.19542035
Spain,31/03/2019,Industry,0.20790789
Spain,01/04/2019,Industry,0.25740135
Spain,02/04/2019,Industry,0.24065799
Spain,03/04/2019,Industry,0.1701241
Spain,04/04/2019,Industry,0.2073071
Spain,05/04/2019,Industry,0.19101468
Spain,06/04/2019,Industry,0.12440077
Spain,07/04/2019,Industry,0.13041123
Spain,08/04/2019,Industry,0.19658929
Spain,09/04/2019,Industry,0.16640296
Spain,10/04/2019,Industry,0.19257788
Spain,11/04/2019,Industry,0.21165849
Spain,12/04/2019,Industry,0.21146675
Spain,13/04/2019,Industry,0.19309273
Spain,14/04/2019,Industry,0.16644113
Spain,15/04/2019,Industry,0.17294159
Spain,16/04/2019,Industry,0.2255595
Spain,17/04/2019,Industry,0.1501789
Spain,18/04/2019,Industry,0.18386711
Spain,19/04/2019,Industry,0.13218214
Spain,20/04/2019,Industry,0.11054591
Spain,21/04/2019,Industry,0.13116841
Spain,22/04/2019,Industry,0.18494652
Spain,23/04/2019,Industry,0.15511615
Spain,24/04/2019,Industry,0.11506507
Spain,25/04/2019,Industry,0.11362526
Spain,26/04/2019,Industry,0.16171248
Spain,27/04/2019,Industry,0.15629499
Spain,28/04/2019,Industry,0.1396617
Spain,29/04/2019,Industry,0.2172979
Spain,30/04/2019,Industry,0.21208013
Spain,01/05/2019,Industry,0.12332294
Spain,02/05/2019,Industry,0.13586299
Spain,03/05/2019,Industry,0.15383799
Spain,04/05/2019,Industry,0.12593798
Spain,05/05/2019,Industry,0.10866484
Spain,06/05/2019,Industry,0.19560699
Spain,07/05/2019,Industry,0.18625454
Spain,08/05/2019,Industry,0.10924051
Spain,09/05/2019,Industry,0.1470554
Spain,10/05/2019,Industry,0.15678877
Spain,11/05/2019,Industry,0.15581271
Spain,12/05/2019,Industry,0.10596255
Spain,13/05/2019,Industry,0.15746493
Spain,14/05/2019,Industry,0.19475401
Spain,15/05/2019,Industry,0.19815426
Spain,16/05/2019,Industry,0.18325234
Spain,17/05/2019,Industry,0.13162299
Spain,18/05/2019,Industry,0.15451648
Spain,19/05/2019,Industry,0.16029887
Spain,20/05/2019,Industry,0.21439681
Spain,21/05/2019,Industry,0.22085769
Spain,22/05/2019,Industry,0.23660325
Spain,23/05/2019,Industry,0.23011978
Spain,24/05/2019,Industry,0.18032259
Spain,25/05/2019,Industry,0.13999237
Spain,26/05/2019,Industry,0.13504895
Spain,27/05/2019,Industry,0.19124859
Spain,28/05/2019,Industry,0.18060926
Spain,29/05/2019,Industry,0.18259644
Spain,30/05/2019,Industry,0.21337479
Spain,31/05/2019,Industry,0.22180649
Spain,01/06/2019,Industry,0.1738107
Spain,02/06/2019,Industry,0.16691296
Spain,03/06/2019,Industry,0.20762077
Spain,04/06/2019,Industry,0.19325015
Spain,05/06/2019,Industry,0.17627579
Spain,06/06/2019,Industry,0.15732127
Spain,07/06/2019,Industry,0.15967823
Spain,08/06/2019,Industry,0.15852131
Spain,09/06/2019,Industry,0.13772527
Spain,10/06/2019,Industry,0.14320671
Spain,11/06/2019,Industry,0.15205874
Spain,12/06/2019,Industry,0.17258944
Spain,13/06/2019,Industry,0.16794583
Spain,14/06/2019,Industry,0.17008653
Spain,15/06/2019,Industry,0.15418551
Spain,16/06/2019,Industry,0.14890972
Spain,17/06/2019,Industry,0.20268661
Spain,18/06/2019,Industry,0.1589127
Spain,19/06/2019,Industry,0.19520577
Spain,20/06/2019,Industry,0.18831864
Spain,21/06/2019,Industry,0.18645192
Spain,22/06/2019,Industry,0.16553315
Spain,23/06/2019,Industry,0.13012303
Spain,24/06/2019,Industry,0.18599883
Spain,25/06/2019,Industry,0.21355264
Spain,26/06/2019,Industry,0.1874284
Spain,27/06/2019,Industry,0.19405482
Spain,28/06/2019,Industry,0.22424752
Spain,29/06/2019,Industry,0.20069119
Spain,30/06/2019,Industry,0.1676838
Spain,01/07/2019,Industry,0.1668436
Spain,02/07/2019,Industry,0.17358363
Spain,03/07/2019,Industry,0.17541661
Spain,04/07/2019,Industry,0.17860624
Spain,05/07/2019,Industry,0.1835138
Spain,06/07/2019,Industry,0.15926543
Spain,07/07/2019,Industry,0.13966017
Spain,08/07/2019,Industry,0.16041801
Spain,09/07/2019,Industry,0.16637768
Spain,10/07/2019,Industry,0.17799143
Spain,11/07/2019,Industry,0.18772534
Spain,12/07/2019,Industry,0.19568666
Spain,13/07/2019,Industry,0.14895419
Spain,14/07/2019,Industry,0.12275675
Spain,15/07/2019,Industry,0.15932738
Spain,16/07/2019,Industry,0.16563584
Spain,17/07/2019,Industry,0.16729443
Spain,18/07/2019,Industry,0.18100926
Spain,19/07/2019,Industry,0.18217902
Spain,20/07/2019,Industry,0.16665619
Spain,21/07/2019,Industry,0.14510133
Spain,22/07/2019,Industry,0.18050169
Spain,23/07/2019,Industry,0.19611927
Spain,24/07/2019,Industry,0.21082061
Spain,25/07/2019,Industry,0.19310143
Spain,26/07/2019,Industry,0.18992794
Spain,27/07/2019,Industry,0.13436789
Spain,28/07/2019,Industry,0.13477551
Spain,29/07/2019,Industry,0.16096671
Spain,30/07/2019,Industry,0.16094484
Spain,31/07/2019,Industry,0.16586021
Spain,01/08/2019,Industry,0.19741216
Spain,02/08/2019,Industry,0.19655497
Spain,03/08/2019,Industry,0.17593694
Spain,04/08/2019,Industry,0.15460927
Spain,05/08/2019,Industry,0.18838678
Spain,06/08/2019,Industry,0.19523783
Spain,07/08/2019,Industry,0.19836448
Spain,08/08/2019,Industry,0.17626825
Spain,09/08/2019,Industry,0.15367209
Spain,10/08/2019,Industry,0.15993889
Spain,11/08/2019,Industry,0.12738772
Spain,12/08/2019,Industry,0.14237779
Spain,13/08/2019,Industry,0.15751486
Spain,14/08/2019,Industry,0.16535282
Spain,15/08/2019,Industry,0.14423918
Spain,16/08/2019,Industry,0.16199648
Spain,17/08/2019,Industry,0.14297339
Spain,18/08/2019,Industry,0.11789482
Spain,19/08/2019,Industry,0.14714207
Spain,20/08/2019,Industry,0.14327335
Spain,21/08/2019,Industry,0.16667915
Spain,22/08/2019,Industry,0.16742392
Spain,23/08/2019,Industry,0.1706965
Spain,24/08/2019,Industry,0.16382328
Spain,25/08/2019,Industry,0.12853893
Spain,26/08/2019,Industry,0.17849501
Spain,27/08/2019,Industry,0.21559697
Spain,28/08/2019,Industry,0.21505001
Spain,29/08/2019,Industry,0.20538038
Spain,30/08/2019,Industry,0.20168029
Spain,31/08/2019,Industry,0.16189163
Spain,01/09/2019,Industry,0.14418892
Spain,02/09/2019,Industry,0.16183779
Spain,03/09/2019,Industry,0.21530524
Spain,04/09/2019,Industry,0.20781701
Spain,05/09/2019,Industry,0.13426214
Spain,06/09/2019,Industry,0.13376659
Spain,07/09/2019,Industry,0.11568791
Spain,08/09/2019,Industry,0.1352033
Spain,09/09/2019,Industry,0.1982954
Spain,10/09/2019,Industry,0.11074253
Spain,11/09/2019,Industry,0.11313052
Spain,12/09/2019,Industry,0.15953387
Spain,13/09/2019,Industry,0.15930126
Spain,14/09/2019,Industry,0.12977628
Spain,15/09/2019,Industry,0.13722342
Spain,16/09/2019,Industry,0.22134158
Spain,17/09/2019,Industry,0.22195154
Spain,18/09/2019,Industry,0.2263824
Spain,19/09/2019,Industry,0.22714468
Spain,20/09/2019,Industry,0.2154759
Spain,21/09/2019,Industry,0.14274209
Spain,22/09/2019,Industry,0.13309912
Spain,23/09/2019,Industry,0.19223314
Spain,24/09/2019,Industry,0.18213696
Spain,25/09/2019,Industry,0.20146527
Spain,26/09/2019,Industry,0.20864061
Spain,27/09/2019,Industry,0.21212652
Spain,28/09/2019,Industry,0.18854686
Spain,29/09/2019,Industry,0.13552187
Spain,30/09/2019,Industry,0.1993162
Spain,01/10/2019,Industry,0.16333215
Spain,02/10/2019,Industry,0.16539293
Spain,03/10/2019,Industry,0.17454873
Spain,04/10/2019,Industry,0.18453485
Spain,05/10/2019,Industry,0.17105624
Spain,06/10/2019,Industry,0.13836097
Spain,07/10/2019,Industry,0.18614192
Spain,08/10/2019,Industry,0.18791789
Spain,09/10/2019,Industry,0.18832216
Spain,10/10/2019,Industry,0.19395605
Spain,11/10/2019,Industry,0.18945906
Spain,12/10/2019,Industry,0.11338156
Spain,13/10/2019,Industry,0.10047316
Spain,14/10/2019,Industry,0.14042705
Spain,15/10/2019,Industry,0.17494359
Spain,16/10/2019,Industry,0.16573247
Spain,17/10/2019,Industry,0.17669248
Spain,18/10/2019,Industry,0.16995347
Spain,19/10/2019,Industry,0.1348061
Spain,20/10/2019,Industry,0.13101468
Spain,21/10/2019,Industry,0.19818588
Spain,22/10/2019,Industry,0.18342796
Spain,23/10/2019,Industry,0.16960157
Spain,24/10/2019,Industry,0.15797131
Spain,25/10/2019,Industry,0.16773204
Spain,26/10/2019,Industry,0.14534125
Spain,27/10/2019,Industry,0.15486072
Spain,28/10/2019,Industry,0.17525017
Spain,29/10/2019,Industry,0.18522099
Spain,30/10/2019,Industry,0.18262413
Spain,31/10/2019,Industry,0.15993734
Spain,01/11/2019,Industry,0.10814993
Spain,02/11/2019,Industry,0.09602854
Spain,03/11/2019,Industry,0.08333889
Spain,04/11/2019,Industry,0.11302224
Spain,05/11/2019,Industry,0.14013188
Spain,06/11/2019,Industry,0.21075255
Spain,07/11/2019,Industry,0.16719191
Spain,08/11/2019,Industry,0.15167674
Spain,09/11/2019,Industry,0.14104666
Spain,10/11/2019,Industry,0.10724192
Spain,11/11/2019,Industry,0.19111449
Spain,12/11/2019,Industry,0.21109005
Spain,13/11/2019,Industry,0.21083448
Spain,14/11/2019,Industry,0.19957676
Spain,15/11/2019,Industry,0.22035811
Spain,16/11/2019,Industry,0.19391144
Spain,17/11/2019,Industry,0.1500787
Spain,18/11/2019,Industry,0.22978553
Spain,19/11/2019,Industry,0.28220532
Spain,20/11/2019,Industry,0.28940404
Spain,21/11/2019,Industry,0.27978645
Spain,22/11/2019,Industry,0.16439346
Spain,23/11/2019,Industry,0.10798456
Spain,24/11/2019,Industry,0.12274656
Spain,25/11/2019,Industry,0.19210744
Spain,26/11/2019,Industry,0.16449719
Spain,27/11/2019,Industry,0.12577052
Spain,28/11/2019,Industry,0.1378423
Spain,29/11/2019,Industry,0.20965587
Spain,30/11/2019,Industry,0.13847521
Spain,01/12/2019,Industry,0.1636004
Spain,02/12/2019,Industry,0.1901653
Spain,03/12/2019,Industry,0.25905174
Spain,04/12/2019,Industry,0.2731344
Spain,05/12/2019,Industry,0.2450268
Spain,06/12/2019,Industry,0.25254389
Spain,07/12/2019,Industry,0.2446907
Spain,08/12/2019,Industry,0.1843073
Spain,09/12/2019,Industry,0.20617053
Spain,10/12/2019,Industry,0.26213995
Spain,11/12/2019,Industry,0.21448364
Spain,12/12/2019,Industry,0.14920957
Spain,13/12/2019,Industry,0.11495349
Spain,14/12/2019,Industry,0.10449044
Spain,15/12/2019,Industry,0.11217784
Spain,16/12/2019,Industry,0.16975447
Spain,17/12/2019,Industry,0.21307407
Spain,18/12/2019,Industry,0.17716542
Spain,19/12/2019,Industry,0.11006375
Spain,20/12/2019,Industry,0.09593277
Spain,21/12/2019,Industry,0.08878163
Spain,22/12/2019,Industry,0.08298822
Spain,23/12/2019,Industry,0.11423819
Spain,24/12/2019,Industry,0.09368884
Spain,25/12/2019,Industry,0.09994968
Spain,26/12/2019,Industry,0.12186817
Spain,27/12/2019,Industry,0.14792383
Spain,28/12/2019,Industry,0.13686047
Spain,29/12/2019,Industry,0.1404114
Spain,30/12/2019,Industry,0.16654058
Spain,31/12/2019,Industry,0.17121618
Spain,01/01/2020,Industry,0.13656229
Spain,02/01/2020,Industry,0.16677625
Spain,03/01/2020,Industry,0.15243686
Spain,04/01/2020,Industry,0.12147855
Spain,05/01/2020,Industry,0.12592297
Spain,06/01/2020,Industry,0.13891618
Spain,07/01/2020,Industry,0.2022874
Spain,08/01/2020,Industry,0.20148961
Spain,09/01/2020,Industry,0.17832955
Spain,10/01/2020,Industry,0.16374928
Spain,11/01/2020,Industry,0.16670499
Spain,12/01/2020,Industry,0.17337625
Spain,13/01/2020,Industry,0.1970692
Spain,14/01/2020,Industry,0.13673967
Spain,15/01/2020,Industry,0.15819105
Spain,16/01/2020,Industry,0.15245932
Spain,17/01/2020,Industry,0.15908721
Spain,18/01/2020,Industry,0.13172673
Spain,19/01/2020,Industry,0.10100544
Spain,20/01/2020,Industry,0.13546552
Spain,21/01/2020,Industry,0.16979315
Spain,22/01/2020,Industry,0.20283656
Spain,23/01/2020,Industry,0.24341178
Spain,24/01/2020,Industry,0.24878024
Spain,25/01/2020,Industry,0.19250241
Spain,26/01/2020,Industry,0.14054972
Spain,27/01/2020,Industry,0.15683325
Spain,28/01/2020,Industry,0.16177183
Spain,29/01/2020,Industry,0.16851745
Spain,30/01/2020,Industry,0.15325944
Spain,31/01/2020,Industry,0.15009769
Spain,01/02/2020,Industry,0.12563358
Spain,02/02/2020,Industry,0.12614848
Spain,03/02/2020,Industry,0.1946615
Spain,04/02/2020,Industry,0.18029476
Spain,05/02/2020,Industry,0.18592593
Spain,06/02/2020,Industry,0.2047845
Spain,07/02/2020,Industry,0.21673212
Spain,08/02/2020,Industry,0.19330122
Spain,09/02/2020,Industry,0.14801969
Spain,10/02/2020,Industry,0.16029499
Spain,11/02/2020,Industry,0.21161399
Spain,12/02/2020,Industry,0.2340647
Spain,13/02/2020,Industry,0.20221466
Spain,14/02/2020,Industry,0.21523891
Spain,15/02/2020,Industry,0.15909667
Spain,16/02/2020,Industry,0.12400367
Spain,17/02/2020,Industry,0.16809718
Spain,18/02/2020,Industry,0.20340737
Spain,19/02/2020,Industry,0.21735843
Spain,20/02/2020,Industry,0.20460288
Spain,21/02/2020,Industry,0.20468433
Spain,22/02/2020,Industry,0.17728586
Spain,23/02/2020,Industry,0.15988587
Spain,24/02/2020,Industry,0.19582986
Spain,25/02/2020,Industry,0.13228613
Spain,26/02/2020,Industry,0.13893399
Spain,27/02/2020,Industry,0.14237074
Spain,28/02/2020,Industry,0.15354133
Spain,29/02/2020,Industry,0.08866821
Spain,01/03/2020,Industry,0.09774936
Spain,02/03/2020,Industry,0.10854767
Spain,03/03/2020,Industry,0.11639187
Spain,04/03/2020,Industry,0.14095647
Spain,05/03/2020,Industry,0.11719123
Spain,06/03/2020,Industry,0.11468429
Spain,07/03/2020,Industry,0.12889882
Spain,08/03/2020,Industry,0.12165868
Spain,09/03/2020,Industry,0.15461285
Spain,10/03/2020,Industry,0.15774199
Spain,11/03/2020,Industry,0.18768974
Spain,12/03/2020,Industry,0.18545708
Spain,13/03/2020,Industry,0.16802162
Spain,14/03/2020,Industry,0.17295119
Spain,15/03/2020,Industry,0.14811017
Spain,16/03/2020,Industry,0.13077182
Spain,17/03/2020,Industry,0.11812292
Spain,18/03/2020,Industry,0.12806851
Spain,19/03/2020,Industry,0.12614001
Spain,20/03/2020,Industry,0.13616244
Spain,21/03/2020,Industry,0.1461187
Spain,22/03/2020,Industry,0.14476438
Spain,23/03/2020,Industry,0.14306427
Spain,24/03/2020,Industry,0.14324783
Spain,25/03/2020,Industry,0.14640259
Spain,26/03/2020,Industry,0.12004609
Spain,27/03/2020,Industry,0.13728731
Spain,28/03/2020,Industry,0.13845807
Spain,29/03/2020,Industry,0.13342391
Spain,30/03/2020,Industry,0.14546342
Spain,31/03/2020,Industry,0.14492446
Spain,01/04/2020,Industry,0.12298097
Spain,02/04/2020,Industry,0.12108626
Spain,03/04/2020,Industry,0.12711018
Spain,04/04/2020,Industry,0.11576443
Spain,05/04/2020,Industry,0.11271458
Spain,06/04/2020,Industry,0.12886413
Spain,07/04/2020,Industry,0.12510304
Spain,08/04/2020,Industry,0.12346152
Spain,09/04/2020,Industry,0.12922642
Spain,10/04/2020,Industry,0.13519953
Spain,11/04/2020,Industry,0.11944557
Spain,12/04/2020,Industry,0.11721107
Spain,13/04/2020,Industry,0.11661976
Spain,14/04/2020,Industry,0.10238156
Spain,15/04/2020,Industry,0.1027172
Spain,16/04/2020,Industry,0.08757954
Spain,17/04/2020,Industry,0.08678335
Spain,18/04/2020,Industry,0.10284962
Spain,19/04/2020,Industry,0.10235325
Spain,20/04/2020,Industry,0.09046199
Spain,21/04/2020,Industry,0.09146639
Spain,22/04/2020,Industry,0.09625937
Spain,23/04/2020,Industry,0.09871625
Spain,24/04/2020,Industry,0.10000465
Spain,25/04/2020,Industry,0.10824974
Spain,26/04/2020,Industry,0.1059103
Spain,27/04/2020,Industry,0.10290375
Spain,28/04/2020,Industry,0.09449626
Spain,29/04/2020,Industry,0.08301392
Spain,30/04/2020,Industry,0.07521607
Spain,01/05/2020,Industry,0.08739318
Spain,02/05/2020,Industry,0.10570318
Spain,03/05/2020,Industry,0.11567868
Spain,04/05/2020,Industry,0.10219003
